Year,Month,Day,Y
2007,12,4,-0.007542062
2007,12,5,0.011697631
2007,12,6,0.003868999
2007,12,7,0.002780022
2007,12,10,0.00035815
2007,12,11,-0.000806018
2007,12,12,0.005539438
2007,12,13,-0.000802211
2007,12,14,0.01073181
2007,12,17,-0.000882574
2007,12,18,-0.000397412
2007,12,19,0.001279986
2007,12,20,-0.003889164
2007,12,21,0.008729444
2007,12,24,0.004117756
2007,12,25,0
2007,12,26,-0.002451089
2007,12,27,0.000481938
2007,12,28,-0.009108373
2007,12,31,-0.012454015
2008,1,1,0
2008,1,2,-0.017700376
2008,1,3,-0.002189083
2008,1,4,-0.011895334
2008,1,7,0.004287598
2008,1,8,0.009341155
2008,1,9,-0.001642111
2008,1,10,-0.000456621
2008,1,11,-0.004210725
2008,1,14,-0.009307965
2008,1,15,-0.011079156
2008,1,16,0.000187222
2008,1,17,0.002664113
2008,1,18,-0.000513575
2008,1,21,-0.011554849
2008,1,22,0.009217089
2008,1,23,-0.010256983
2008,1,24,0.008804822
2008,1,25,0.005982444
2008,1,28,-0.004998492
2008,1,29,0.001591016
2008,1,30,0.003826773
2008,1,31,-0.009547505
2008,2,1,-0.000705633
2008,2,4,0.004975835
2008,2,5,0.001263483
2008,2,6,-0.001684999
2008,2,7,-0.001124912
2008,2,8,0.007801408
2008,2,11,-0.006489134
2008,2,12,0.006163348
2008,2,13,0.007512556
2008,2,14,-0.000554554
2008,2,15,-0.005097796
2008,2,18,0.005421323
2008,2,19,-0.00616499
2008,2,20,0.004638873
2008,2,21,-0.004824876
2008,2,22,-0.005222187
2008,2,25,0.010602285
2008,2,26,-0.004032357
2008,2,27,-0.010598414
2008,2,28,-0.006970967
2008,2,29,-0.016008727
2008,3,3,-0.006940121
2008,3,4,-0.005820456
2008,3,5,0.011511058
2008,3,6,-0.008596595
2008,3,7,-0.000970544
2008,3,10,-0.011425906
2008,3,11,0.010308614
2008,3,12,-0.004774674
2008,3,13,-0.017588826
2008,3,14,-0.003884467
2008,3,17,-0.03359017
2008,3,18,0.013734649
2008,3,19,0.011236073
2008,3,20,-0.005703485
2008,3,21,0
2008,3,24,0.019995154
2008,3,25,-0.006970404
2008,3,26,-0.00933648
2008,3,27,0.007335979
2008,3,28,-0.001603287
2008,3,31,-0.001806776
2008,4,1,0.02323723
2008,4,2,0.00796817
2008,4,3,-0.004147258
2008,4,4,-0.006770042
2008,4,7,0.009504285
2008,4,8,0.000292512
2008,4,9,-0.002684565
2008,4,10,-0.012838662
2008,4,11,0.00108857
2008,4,14,-0.00376555
2008,4,15,0.006037829
2008,4,16,-0.000296092
2008,4,17,0.010409089
2008,4,18,0.020211499
2008,4,21,-0.012669068
2008,4,22,0.000193892
2008,4,23,0.004400926
2008,4,24,0.003853013
2008,4,25,0.001249039
2008,4,28,0.003259362
2008,4,29,-0.010777107
2008,4,30,0.011016347
2008,5,1,-0.004122926
2008,5,2,0.011796025
2008,5,5,-0.00133023
2008,5,6,-0.007060761
2008,5,7,0.008818189
2008,5,8,-0.016749207
2008,5,9,-0.003722778
2008,5,12,0.004157005
2008,5,13,0.007544667
2008,5,14,0.007678222
2008,5,15,-0.004189485
2008,5,16,-0.006989688
2008,5,19,0.003836015
2008,5,20,-0.006000258
2008,5,21,-0.005745894
2008,5,22,0.006660256
2008,5,23,-0.005450393
2008,5,26,0.001015155
2008,5,27,0.005925301
2008,5,28,0.006367771
2008,5,29,0.006042889
2008,5,30,0.001564241
2008,6,2,-0.009709276
2008,6,3,0.006768377
2008,6,4,-0.001997148
2008,6,5,0.010134582
2008,6,6,-0.007567553
2008,6,9,0.007096255
2008,6,10,0.0105042
2008,6,11,-0.003738846
2008,6,12,0.011452639
2008,6,13,0
2008,6,16,0.002542707
2008,6,17,-0.001432367
2008,6,18,-0.002221915
2008,6,19,0.000787493
2008,6,20,-0.005618644
2008,6,23,0.005109161
2008,6,24,-0.002133384
2008,6,25,0.004262226
2008,6,26,-0.00900907
2008,6,27,-0.00975023
2008,6,30,-0.001319821
2008,7,1,-0.000188688
2008,7,2,0.001225837
2008,7,3,0.005263417
2008,7,4,0.0003749
2008,7,7,0.007468643
2008,7,8,-0.002700942
2008,7,9,-0.000933053
2008,7,10,-0.002430021
2008,7,11,-0.007702823
2008,7,14,0.003858828
2008,7,15,-0.01982799
2008,7,16,0.00420711
2008,7,17,0.007509541
2008,7,18,0.010738105
2008,7,21,0.001123648
2008,7,22,0.000280715
2008,7,23,0.008663305
2008,7,24,-0.001717376
2008,7,25,0.002459113
2008,7,28,-0.002505569
2008,7,29,0.005282192
2008,7,30,0
2008,7,31,-0.0010172
2008,8,1,-0.005194576
2008,8,4,0.00417634
2008,8,5,0.000740638
2008,8,6,0.009945291
2008,8,7,0.004114856
2008,8,8,0.005460267
2008,8,11,-0.002544415
2008,8,12,-0.001639121
2008,8,13,-0.009937572
2008,8,14,0.008569582
2008,8,15,0.008180005
2008,8,18,-0.001902692
2008,8,19,-0.004818191
2008,8,20,0.001547988
2008,8,21,-0.015034431
2008,8,22,0.015307357
2008,8,25,-0.003462576
2008,8,26,0.002552533
2008,8,27,-0.000910871
2008,8,28,-0.003011776
2008,8,29,-0.008076032
2008,9,1,-0.003600115
2008,9,2,0.006498467
2008,9,3,-0.003635782
2008,9,4,-0.003510234
2008,9,5,-0.015104478
2008,9,8,0.014317605
2008,9,9,-0.004966936
2008,9,10,0.001023256
2008,9,11,-0.009716524
2008,9,12,0.007016588
2008,9,15,-0.009460543
2008,9,16,-0.013215738
2008,9,17,-0.001240517
2008,9,18,0.00143123
2008,9,19,0.017953804
2008,9,22,-4.68E-05
2008,9,23,-0.009882433
2008,9,24,0.002833532
2008,9,25,0.003624642
2008,9,26,-0.003624642
2008,9,29,-0.011096472
2008,9,30,0.012416044
2008,10,1,-0.005620248
2008,10,2,-0.002703281
2008,10,3,0.005257561
2008,10,6,-0.045274526
2008,10,7,0.013598972
2008,10,8,-0.025132782
2008,10,9,0.006677988
2008,10,10,-0.009030871
2008,10,13,0.01032145
2008,10,14,0.015944435
2008,10,15,-0.010551986
2008,10,16,-0.009219396
2008,10,17,0.009712663
2008,10,20,0.001822975
2008,10,21,-0.005874964
2008,10,22,-0.02056049
2008,10,23,-0.013945666
2008,10,24,-0.046097877
2008,10,27,0.001448071
2008,10,28,0.025347284
2008,10,29,0.018687295
2008,10,30,-0.000102575
2008,10,31,0.008834025
2008,11,3,0.006031595
2008,11,4,0.007651686
2008,11,5,-0.003063712
2008,11,6,-0.013164747
2008,11,7,0.001273399
2008,11,10,0.003861205
2008,11,11,-0.011731237
2008,11,12,-0.019374829
2008,11,13,0.003602855
2008,11,14,0.009131536
2008,11,17,-0.002326845
2008,11,18,0.008248745
2008,11,19,-0.005044277
2008,11,20,-0.019645769
2008,11,21,-0.000737036
2008,11,24,0.015105475
2008,11,25,-0.008857915
2008,11,26,-0.005247428
2008,11,27,0.005613718
2008,11,28,-0.003406444
2008,12,1,-0.014914598
2008,12,2,-0.002774667
2008,12,3,-0.002889557
2008,12,4,-0.005373179
2008,12,5,-0.00822293
2008,12,8,0.01075192
2008,12,9,-0.004794364
2008,12,10,0.002157615
2008,12,11,-0.010834929
2008,12,12,-0.004914283
2008,12,15,-0.009514715
2008,12,16,-0.004375163
2008,12,17,-0.02404205
2008,12,18,0.014169421
2008,12,19,0.003636876
2008,12,22,0.009560409
2008,12,23,0.002044708
2008,12,24,0.000165604
2008,12,25,0
2008,12,26,0.000882759
2008,12,29,-0.006195738
2008,12,30,0.000832016
2008,12,31,0.005198264
2009,1,1,0
2009,1,2,0.003578806
2009,1,5,0.022982024
2009,1,6,0.014874325
2009,1,7,-0.017832827
2009,1,8,-0.016840902
2009,1,9,-0.011571652
2009,1,12,-0.011202569
2009,1,13,0.004027302
2009,1,14,-0.008521186
2009,1,15,0.010027253
2009,1,16,0.01042427
2009,1,19,-0.002761822
2009,1,20,-0.002714006
2009,1,21,-0.028351545
2009,1,22,0.01191098
2009,1,23,0.008142224
2009,1,26,0.001955472
2009,1,27,-0.008013717
2009,1,28,0.009463881
2009,1,29,0.002282534
2009,1,30,-0.001168452
2009,2,2,0.000445286
2009,2,3,-0.008101734
2009,2,4,0.00648663
2009,2,5,0.006057088
2009,2,6,0.01462931
2009,2,9,0.000982265
2009,2,10,-0.005304762
2009,2,11,-0.009808322
2009,2,12,0.003979005
2009,2,13,0.014346977
2009,2,16,-0.000924692
2009,2,17,0.005805925
2009,2,18,0.012794498
2009,2,19,0.005114828
2009,2,20,0.000796834
2009,2,23,0.003128068
2009,2,24,0.02405848
2009,2,25,0.002786667
2009,2,26,0.014529339
2009,2,27,-0.006113423
2009,3,2,-0.002865771
2009,3,3,0.009486963
2009,3,4,0.009096025
2009,3,5,-0.011637452
2009,3,6,-0.004693168
2009,3,9,0.010984092
2009,3,10,-0.004765293
2009,3,11,-0.006627943
2009,3,12,0.001482353
2009,3,13,0.001480158
2009,3,16,0.001528896
2009,3,17,0.006547748
2009,3,18,-0.007362869
2009,3,19,-0.044287296
2009,3,20,0.024574364
2009,3,23,0.011730491
2009,3,24,0.005533084
2009,3,25,-0.001482732
2009,3,26,0.007798006
2009,3,27,-0.004681704
2009,3,30,-0.011388243
2009,3,31,0.018959609
2009,4,1,0.000556694
2009,4,2,0.006555747
2009,4,3,0.002159015
2009,4,6,0.011122587
2009,4,7,-0.002781505
2009,4,8,-0.004686418
2009,4,9,0.002694881
2009,4,10,0
2009,4,13,-9.97E-05
2009,4,14,-0.010925236
2009,4,15,0.001963302
2009,4,16,-0.002719446
2009,4,17,-0.001968654
2009,4,20,-0.006183497
2009,4,21,-0.000152536
2009,4,22,-0.002494719
2009,4,23,-0.001377305
2009,4,24,-0.005836294
2009,4,27,-0.007628117
2009,4,28,-0.000517518
2009,4,29,0.004081111
2009,4,30,0.014332026
2009,5,1,0.009609623
2009,5,4,0.000603834
2009,5,5,-0.005295955
2009,5,6,-0.001518296
2009,5,7,0.001973335
2009,5,8,0.000151634
2009,5,11,-0.013074077
2009,5,12,-0.011225659
2009,5,13,-0.005035702
2009,5,14,-0.004590514
2009,5,15,-0.003089574
2009,5,18,0.004604686
2009,5,19,0.003907781
2009,5,20,-0.008460022
2009,5,21,-0.008056279
2009,5,22,0.000898354
2009,5,25,0.004164147
2009,5,26,-0.00295001
2009,5,27,0.003738716
2009,5,28,0.016730904
2009,5,29,-0.013320349
2009,6,1,0.012182575
2009,6,2,-0.006801864
2009,6,3,-0.002347235
2009,6,4,0.00635088
2009,6,5,0.016826145
2009,6,8,0.006763483
2009,6,9,-0.012032981
2009,6,10,0.006646241
2009,6,11,-0.002142421
2009,6,12,0.003568155
2009,6,15,-0.002751454
2009,6,16,-0.013458185
2009,6,17,-0.010448981
2009,6,18,0.0067186
2009,6,19,0.00414401
2009,6,22,-0.00809679
2009,6,23,-0.00690271
2009,6,24,0.000734368
2009,6,25,0.010276832
2009,6,26,-0.010276832
2009,6,29,0.003559281
2009,6,30,0.008221505
2009,7,1,0.001863837
2009,7,2,-0.007372061
2009,7,3,0.001145714
2009,7,6,-0.01330838
2009,7,7,0.002949389
2009,7,8,-0.010042368
2009,7,9,-0.014015421
2009,7,10,-0.006377021
2009,7,13,0.003679857
2009,7,14,0.004527089
2009,7,15,0.00952592
2009,7,16,-0.002666668
2009,7,17,0.004901187
2009,7,20,0.004930166
2009,7,21,-0.009510977
2009,7,22,0.000320273
2009,7,23,0.012200448
2009,7,24,-0.001371742
2009,7,27,0.006420399
2009,7,28,-0.008269952
2009,7,29,0.00522277
2009,7,30,0.006085105
2009,7,31,-0.004297701
2009,8,3,0
2009,8,4,0.000944981
2009,8,5,-0.003996009
2009,8,6,0.006930253
2009,8,7,0.019378845
2009,8,10,-0.00077004
2009,8,11,-0.015265892
2009,8,12,0.003539642
2009,8,13,-0.007877137
2009,8,14,-0.009947712
2009,8,17,-0.001058481
2009,8,18,0.003066514
2009,8,19,-0.010400731
2009,8,20,0.006274614
2009,8,21,0.002752635
2009,8,24,0.003061335
2009,8,25,-0.005601959
2009,8,26,0
2009,8,27,-0.008676036
2009,8,28,-0.00058822
2009,8,31,-0.007624607
2009,9,1,0.003658475
2009,9,2,-0.006681419
2009,9,3,0.000432409
2009,9,4,0.004421446
2009,9,7,0.00139785
2009,9,8,-0.009717725
2009,9,9,-0.004458468
2009,9,10,0.000163465
2009,9,11,-0.01310721
2009,9,14,0.001323992
2009,9,15,0.006265134
2009,9,16,-0.00208402
2009,9,17,0.000768302
2009,9,18,0.001918177
2009,9,21,0.009969846
2009,9,22,-0.011888023
2009,9,23,0.002629706
2009,9,24,-0.002629706
2009,9,25,-0.013420055
2009,9,28,-0.005128216
2009,9,29,0.008957194
2009,9,30,-0.008230957
2009,10,1,0.000893106
2009,10,2,-0.004361447
2009,10,5,0.003803349
2009,10,6,-0.00919753
2009,10,7,0.003487068
2009,10,8,-0.007382187
2009,10,9,0.011584227
2009,10,12,0.003293241
2009,10,13,-0.001115138
2009,10,14,-0.003464852
2009,10,15,0.011576909
2009,10,16,0.00573858
2009,10,19,-0.00374842
2009,10,20,0.001875966
2009,10,21,0.004619708
2009,10,22,0.004434597
2009,10,23,0.004523785
2009,10,26,0.000108755
2009,10,27,0.000978261
2009,10,28,-0.010704051
2009,10,29,0.003836042
2009,10,30,-0.009838758
2009,11,2,-0.00022097
2009,11,3,-0.001824868
2009,11,4,0.005189368
2009,11,5,-0.002370518
2009,11,6,-0.008313521
2009,11,9,-5.57E-05
2009,11,10,-0.00077951
2009,11,11,0.00077951
2009,11,12,0.007319946
2009,11,13,-0.00932563
2009,11,16,-0.003855507
2009,11,17,0.00117499
2009,11,18,-0.001959084
2009,11,19,-0.004999027
2009,11,20,0.001912692
2009,11,23,5.62E-05
2009,11,24,-0.005127205
2009,11,25,-0.009649297
2009,11,26,-0.012627155
2009,11,27,0.001615975
2009,11,30,-0.006479629
2009,12,1,0.006248935
2009,12,2,0.007241411
2009,12,3,0.009801207
2009,12,4,0.019930484
2009,12,7,-0.003229222
2009,12,8,-0.01392655
2009,12,9,-0.005500283
2009,12,10,0.004368677
2009,12,11,0.014277124
2009,12,14,-0.01252368
2009,12,15,0.013806483
2009,12,16,-0.00156189
2009,12,17,0.006565793
2009,12,18,0.006743338
2009,12,21,0.001761242
2009,12,22,0.009413895
2009,12,23,-0.003929922
2009,12,24,0.003820965
2009,12,25,0
2009,12,28,-0.001362955
2009,12,29,0.002669647
2009,12,30,0.008506079
2009,12,31,0.004467778
2010,1,1,0
2010,1,4,-0.008034771
2010,1,5,-0.008809671
2010,1,6,0.012106883
2010,1,7,0.005811154
2010,1,8,-0.002632358
2010,1,11,-0.011034296
2010,1,12,-0.010937438
2010,1,13,0.003513013
2010,1,14,-0.001535425
2010,1,15,-0.002747707
2010,1,18,-0.000385282
2010,1,19,0.004010664
2010,1,20,0.000219298
2010,1,21,-0.000109643
2010,1,22,-0.012301228
2010,1,25,0.000443927
2010,1,26,-0.006903106
2010,1,27,-0.000838293
2010,1,28,0.005575394
2010,1,29,0.008029503
2010,2,1,0.001322824
2010,2,2,-0.0046929
2010,2,3,0.006838765
2010,2,4,-0.007115505
2010,2,5,-0.010741122
2010,2,8,-0.001287758
2010,2,9,0.001623422
2010,2,10,0.005021491
2010,2,11,-0.000668077
2010,2,12,0.002447437
2010,2,15,-0.000166681
2010,2,16,0.002996008
2010,2,17,0.006680863
2010,2,18,0.001099989
2010,2,19,0.011205671
2010,2,22,-0.008954469
2010,2,23,-0.010641624
2010,2,24,-0.002886646
2010,2,25,-0.011405692
2010,2,26,-0.000618725
2010,3,1,0.005890455
2010,3,2,-0.004035428
2010,3,3,-0.005631914
2010,3,4,0.004845353
2010,3,5,0.017825784
2010,3,8,-0.001878973
2010,3,9,-0.006882798
2010,3,10,0.009589608
2010,3,11,-0.001269631
2010,3,12,0.002317242
2010,3,15,-0.002925028
2010,3,16,-0.000386965
2010,3,17,5.53E-05
2010,3,18,0.000386943
2010,3,19,0.000442038
2010,3,22,-0.005261858
2010,3,23,0.002385114
2010,3,24,0.018008612
2010,3,25,0.008668382
2010,3,26,-0.001349491
2010,3,29,0.001187649
2010,3,30,0.003500744
2010,3,31,0.004720026
2010,4,1,0.005656063
2010,4,2,0
2010,4,5,0.005465509
2010,4,6,-0.005412302
2010,4,7,-0.003410972
2010,4,8,-0.005460399
2010,4,9,0.003055074
2010,4,12,-0.001338796
2010,4,13,-0.001823644
2010,4,14,0.003001878
2010,4,15,-0.003162948
2010,4,16,-0.009440903
2010,4,19,-5.42E-05
2010,4,20,0.009924569
2010,4,21,0.000751113
2010,4,22,-0.00161022
2010,4,23,0.012597583
2010,4,26,-0.001539483
2010,4,27,-0.006556002
2010,4,28,0.00597144
2010,4,29,0.001646528
2010,4,30,-0.002178245
2010,5,3,0.005304489
2010,5,4,5.29E-05
2010,5,5,-0.001482344
2010,5,6,-0.010920338
2010,5,7,-0.025221676
2010,5,10,0.024417925
2010,5,11,-0.006291527
2010,5,12,0.004198747
2010,5,13,-0.005062211
2010,5,14,-0.00660855
2010,5,17,0.005311954
2010,5,18,0.000702532
2010,5,19,-0.013050047
2010,5,20,-0.019900054
2010,5,21,0.003733739
2010,5,24,0.006652647
2010,5,25,-0.008880067
2010,5,26,0.008659024
2010,5,27,0.003530843
2010,5,28,0.001650801
2010,5,31,0.0010441
2010,6,1,0.002797205
2010,6,2,0.010786181
2010,6,3,0.001407765
2010,6,4,-0.005370961
2010,6,7,-0.002341858
2010,6,8,-0.007662873
2010,6,9,0.005151543
2010,6,10,-0.002134122
2010,6,11,0.004318244
2010,6,14,0.001090275
2010,6,15,-0.00606609
2010,6,16,0.001807279
2010,6,17,-0.006312286
2010,6,18,0.000220228
2010,6,21,0.003626776
2010,6,22,-0.005665738
2010,6,23,-0.00591996
2010,6,24,-0.008694253
2010,6,25,-0.000447903
2010,6,28,-0.000504131
2010,6,29,-0.00894848
2010,6,30,0.000508661
2010,7,1,-0.016292015
2010,7,2,0.007267349
2010,7,5,0.000513011
2010,7,6,-0.003596613
2010,7,7,-0.001659941
2010,7,8,0.014558947
2010,7,9,-0.000847242
2010,7,12,0.000451952
2010,7,13,-0.005039506
2010,7,14,0.004361501
2010,7,15,-0.011539792
2010,7,16,-0.01190593
2010,7,19,0.00300422
2010,7,20,0.003972486
2010,7,21,0.00183697
2010,7,22,-0.001319981
2010,7,23,0.002580943
2010,7,26,-0.000572967
2010,7,27,0.007081697
2010,7,28,-0.00353458
2010,7,29,-0.005038371
2010,7,30,-0.005179272
2010,8,2,-0.002310537
2010,8,3,-0.007313284
2010,8,4,0.005518938
2010,8,5,-0.004820126
2010,8,6,-0.009005382
2010,8,9,0.007548972
2010,8,10,0.000815851
2010,8,11,-0.006486888
2010,8,12,0.007767596
2010,8,13,0.004701248
2010,8,16,-0.011648355
2010,8,17,0.002574305
2010,8,18,-0.002574305
2010,8,19,-0.00352113
2010,8,20,0.008080142
2010,8,23,-0.006435405
2010,8,24,-0.014126783
2010,8,25,0.00729519
2010,8,26,0.000236351
2010,8,27,0.004127121
2010,8,30,-0.003123253
2010,8,31,-0.008833089
2010,9,1,0.006942618
2010,9,2,-0.002842425
2010,9,3,0.000355745
2010,9,6,-0.001364378
2010,9,7,-0.005953816
2010,9,8,0.002207046
2010,9,9,-0.001789123
2010,9,10,0.00577331
2010,9,13,-0.005474901
2010,9,14,-0.008931039
2010,9,15,0.030769834
2010,9,16,0.000350242
2010,9,17,0.002157121
2010,9,20,-0.001223741
2010,9,21,-0.004909993
2010,9,22,-0.010011273
2010,9,23,-0.002192269
2010,9,24,-0.000890129
2010,9,27,5.94E-05
2010,9,28,-0.003508671
2010,9,29,-0.003461244
2010,9,30,-0.001196315
2010,10,1,-0.003057098
2010,10,4,0.001379848
2010,10,5,-0.004085071
2010,10,6,-0.002290123
2010,10,7,-0.006902007
2010,10,8,-0.005482804
2010,10,11,0.00274516
2010,10,12,-0.00335622
2010,10,13,0
2010,10,14,-0.005147701
2010,10,15,-0.000368709
2010,10,18,-0.002030333
2010,10,19,0.007791211
2010,10,20,-0.010937129
2010,10,21,0.003207503
2010,10,22,0.002828856
2010,10,25,-0.01018433
2010,10,26,0.008463371
2010,10,27,0.00472553
2010,10,28,-0.00904093
2010,10,29,-0.004706474
2010,11,1,0.001488649
2010,11,2,0.001672086
2010,11,3,0.007459271
2010,11,4,-0.009751358
2010,11,5,0.009014076
2010,11,8,-0.002215113
2010,11,9,-0.004321261
2010,11,10,0.023841217
2010,11,11,-0.003509837
2010,11,12,-0.001334547
2010,11,15,0.007378322
2010,11,16,0.00402899
2010,11,17,-0.002704247
2010,11,18,0.006657295
2010,11,19,-0.002214178
2010,11,22,0.000179711
2010,11,23,-0.006188622
2010,11,24,0.004929969
2010,11,25,0.002754988
2010,11,26,0.005249356
2010,11,29,0.004037531
2010,11,30,-0.007255459
2010,12,1,0.005476204
2010,12,2,-0.003627609
2010,12,3,-0.015248224
2010,12,6,-0.000241999
2010,12,7,0.005129919
2010,12,8,0.014284676
2010,12,9,-0.003686092
2010,12,10,-0.000178704
2010,12,13,-0.002923368
2010,12,14,-0.001794044
2010,12,15,0.005551093
2010,12,16,0.004039449
2010,12,17,-0.002433597
2010,12,20,-0.005422651
2010,12,21,0.000358444
2010,12,22,-0.002931062
2010,12,23,-0.004924343
2010,12,24,-0.001385584
2010,12,27,-0.000422081
2010,12,28,-0.009696458
2010,12,29,-0.000548229
2010,12,30,-0.003846041
2010,12,31,-0.007860034
2011,1,3,0.007248189
2011,1,4,0.004031278
2011,1,5,0.015544511
2011,1,6,-0.001080886
2011,1,7,-0.002948346
2011,1,10,-0.003077947
2011,1,11,0.008726321
2011,1,12,-0.001739183
2011,1,13,-0.005839345
2011,1,14,6.04E-05
2011,1,17,-0.002236259
2011,1,18,0.000665356
2011,1,19,-0.00758706
2011,1,20,0.011328992
2011,1,21,-0.004104799
2011,1,24,-0.002058735
2011,1,25,-0.001395081
2011,1,26,-0.001275472
2011,1,27,0.007628541
2011,1,28,-0.007385469
2011,1,31,-0.004384369
2011,2,1,-0.005262204
2011,2,2,0.00147131
2011,2,3,0.002447383
2011,2,4,0.001953603
2011,2,7,0.004442423
2011,2,8,-0.006151617
2011,2,9,0.007789718
2011,2,10,0.008571309
2011,2,11,0.00240125
2011,2,14,-0.000119926
2011,2,15,0.00514386
2011,2,16,0.00059641
2011,2,17,-0.00664017
2011,2,18,0.000540038
2011,2,21,-0.002282146
2011,2,22,-0.002528446
2011,2,23,-0.004652155
2011,2,24,-0.009675434
2011,2,25,-0.000428121
2011,2,28,0.002382917
2011,3,1,0.001402653
2011,3,2,-0.004642364
2011,3,3,0.008595779
2011,3,4,6.07E-05
2011,3,7,-0.004196959
2011,3,8,0.008074107
2011,3,9,0
2011,3,10,0.004283695
2011,3,11,-0.014982235
2011,3,14,-0.002018781
2011,3,15,-0.010093636
2011,3,16,-0.007824669
2011,3,17,-0.018245237
2011,3,18,0.029836156
2011,3,21,-0.000123259
2011,3,22,-0.001480294
2011,3,23,-0.000802742
2011,3,24,-0.001359956
2011,3,25,0.003704623
2011,3,28,0.007245964
2011,3,29,0.007740401
2011,3,30,0.008403665
2011,3,31,-0.002049058
2011,4,1,0.017521752
2011,4,4,-0.005289917
2011,4,5,0.007540036
2011,4,6,0.010531677
2011,4,7,-0.00275458
2011,4,8,-0.001938611
2011,4,11,-0.004183737
2011,4,12,-0.013016142
2011,4,13,0.003821356
2011,4,14,-0.008979408
2011,4,15,0.000661237
2011,4,18,-0.012030493
2011,4,19,0.003157642
2011,4,20,-0.000181901
2011,4,21,-0.008709212
2011,4,22,0
2011,4,25,0.002382772
2011,4,26,-0.00281105
2011,4,27,0.012225314
2011,4,28,-0.015228411
2011,4,29,-0.003936044
2011,5,2,-0.000863079
2011,5,3,-0.002841086
2011,5,4,-0.002291094
2011,5,5,-0.008404196
2011,5,6,0.007908133
2011,5,9,0.00130164
2011,5,10,-0.000805577
2011,5,11,0.005563813
2011,5,12,-0.004572425
2011,5,13,0.000309607
2011,5,16,0.001299304
2011,5,17,0.006901254
2011,5,18,-0.000798599
2011,5,19,0.00588237
2011,5,20,-0.002385541
2011,5,23,0.001835536
2011,5,24,0.004574155
2011,5,25,-0.002253968
2011,5,26,-0.007959875
2011,5,27,-0.004497713
2011,5,30,-0.000617703
2011,5,31,0.003946724
2011,6,1,-0.004812151
2011,6,2,0.000556431
2011,6,3,-0.004522232
2011,6,6,-0.004480406
2011,6,7,0.000997382
2011,6,8,-0.004496074
2011,6,9,0.002750002
2011,6,10,0.000998129
2011,6,13,-0.000187073
2011,6,14,0.003796961
2011,6,15,0.001862082
2011,6,16,0.000743863
2011,6,17,-0.007588517
2011,6,20,0.001933694
2011,6,21,-0.000872818
2011,6,22,-0.001123315
2011,6,23,0.005914414
2011,6,24,-0.001490869
2011,6,27,0.005702966
2011,6,28,-0.001298902
2011,6,29,0.00117527
2011,6,30,-0.001484781
2011,7,1,0.001608414
2011,7,4,-0.000989487
2011,7,5,0.002965528
2011,7,6,-0.001852424
2011,7,7,0.004316997
2011,7,8,-0.007226045
2011,7,11,-0.003539387
2011,7,12,-0.011071262
2011,7,13,-0.005866599
2011,7,14,0.002211901
2011,7,15,-0.00183237
2011,7,18,0.000695432
2011,7,19,-0.00221442
2011,7,20,-0.00095054
2011,7,21,-0.004447841
2011,7,22,-0.002039906
2011,7,25,0.000127616
2011,7,26,-0.003771539
2011,7,27,-0.001345852
2011,7,28,-0.002118577
2011,7,29,-0.007871516
2011,8,1,-0.007477035
2011,8,2,0.006893888
2011,8,3,-0.003310939
2011,8,4,0.027325156
2011,8,5,-0.006729757
2011,8,8,-0.010502146
2011,8,9,-0.004904501
2011,8,10,-0.01027384
2011,8,11,0.003653449
2011,8,12,-0.000130251
2011,8,15,-0.000977422
2011,8,16,0.000325913
2011,8,17,-0.002022377
2011,8,18,6.53E-05
2011,8,19,-0.004253516
2011,8,22,0.006862099
2011,8,23,-0.003392488
2011,8,24,0.002806149
2011,8,25,0.009404966
2011,8,26,-0.007712037
2011,8,29,0.001690068
2011,8,30,-0.00325267
2011,8,31,-0.003459421
2011,9,1,0.006647141
2011,9,2,-0.002731709
2011,9,5,0.002601797
2011,9,6,0.001882079
2011,9,7,0.002719504
2011,9,8,0.000517163
2011,9,9,0.004964069
2011,9,12,-0.009693129
2011,9,13,-0.001559657
2011,9,14,-0.002083334
2011,9,15,-0.000456308
2011,9,16,0.002474604
2011,9,19,-0.006132587
2011,9,20,0.000588793
2011,9,21,-0.00039249
2011,9,22,-0.001440451
2011,9,23,-0.000655437
2011,9,26,0.001572327
2011,9,27,0.003593953
2011,9,28,-0.003004967
2011,9,29,0.00541547
2011,9,30,0.003118506
2011,10,3,-0.005594238
2011,10,4,0.000782473
2011,10,5,0.003123782
2011,10,6,-0.003254152
2011,10,7,0.000781963
2011,10,10,-0.000390905
2011,10,11,-0.000391058
2011,10,12,0.008309578
2011,10,13,-0.006681178
2011,10,14,0.007004374
2011,10,17,-0.008372051
2011,10,18,0.0004561
2011,10,19,0.000325659
2011,10,20,0.001171494
2011,10,21,-0.009673278
2011,10,24,-0.000262743
2011,10,25,-0.004477226
2011,10,26,0.002899317
2011,10,27,-0.001975895
2011,10,28,-0.001055409
2011,10,31,0.028817814
2011,11,1,0.00390388
2011,11,2,-0.003006559
2011,11,3,-0.0008332
2011,11,4,0.002561477
2011,11,7,-0.001920492
2011,11,8,-0.003852085
2011,11,9,6.43E-05
2011,11,10,-0.002769639
2011,11,11,-0.005821868
2011,11,14,-0.00155824
2011,11,15,0
2011,11,16,0
2011,11,17,0.000454737
2011,11,18,-0.001104721
2011,11,21,0.001039771
2011,11,22,0.001038691
2011,11,23,0.005370964
2011,11,24,-0.00472233
2011,11,25,0.00736485
